,business_id,score,date,type,score_level,diffFromPrev,prevScore
8117,66705,75,20170302,routine,2,4.0,71.0
8118,66709,100,20150806,routine,4,,
8119,66711,87,20160805,routine,3,,
8120,66715,92,20160809,routine,4,,
8121,66717,100,20150709,routine,4,,
8122,66717,94,20160805,routine,4,-6.0,100.0
8123,66732,86,20150625,routine,3,,
8124,66732,81,20160627,routine,2,-5.0,86.0
8125,66732,88,20170201,routine,3,7.0,81.0
8126,66732,90,20180119,routine,3,2.0,88.0
8127,66736,70,20150311,routine,1,,
8128,66736,81,20160412,routine,2,11.0,70.0
8129,66737,92,20150421,routine,4,,
8130,66737,91,20160404,routine,4,-1.0,92.0
8131,66737,88,20161209,routine,3,-3.0,91.0
8132,66768,98,20151215,routine,4,,
8133,66768,100,20161005,routine,4,2.0,98.0
8134,66771,92,20150424,routine,4,,
8135,66771,87,20150930,routine,3,-5.0,92.0
8136,66771,98,20170207,routine,4,11.0,87.0
8137,66808,100,20150320,routine,4,,
8138,66808,100,20160406,routine,4,0.0,100.0
8139,66808,88,20161020,routine,3,-12.0,100.0
8140,66808,91,20170614,routine,4,3.0,88.0
8141,66811,90,20160504,routine,3,,
8142,66811,85,20161031,routine,2,-5.0,90.0
8143,66811,77,20171206,routine,2,-8.0,85.0
8144,66817,96,20150317,routine,4,,
8145,66817,98,20160224,routine,4,2.0,96.0
8146,66874,66,20150317,routine,1,,
8147,66874,77,20160426,routine,2,11.0,66.0
8148,66874,58,20170315,routine,1,-19.0,77.0
8149,66874,78,20171130,routine,2,20.0,58.0
8150,66894,100,20160506,routine,4,,
8151,66894,96,20161108,routine,4,-4.0,100.0
8152,66894,98,20170929,routine,4,2.0,96.0
8153,66895,88,20160603,routine,3,,
8154,66896,96,20160408,routine,4,,
8155,66896,94,20170622,routine,4,-2.0,96.0
8156,66896,96,20171117,routine,4,2.0,94.0
8157,66900,90,20160210,routine,3,,
8158,66900,87,20160816,routine,3,-3.0,90.0
8159,66900,86,20170329,routine,3,-1.0,87.0
8160,66900,77,20171005,routine,2,-9.0,86.0
8161,66901,86,20161026,routine,3,,
8162,66902,96,20150421,routine,4,,
8163,66902,90,20170118,routine,3,-6.0,96.0
8164,66925,89,20160824,routine,3,,
8165,66925,89,20171114,routine,3,0.0,89.0
8166,66927,98,20160614,routine,4,,
8167,66927,94,20170523,routine,4,-4.0,98.0
8168,66934,100,20160121,routine,4,,
8169,66934,100,20161102,routine,4,0.0,100.0
8170,66934,100,20171108,routine,4,0.0,100.0
8171,66961,87,20160111,routine,3,,
8172,66961,63,20160311,routine,1,-24.0,87.0
8173,66961,57,20170724,routine,1,-6.0,63.0
8174,66963,92,20170111,routine,4,,
8175,66972,94,20160523,routine,4,,
8176,66979,100,20150715,routine,4,,
8177,66979,100,20161005,routine,4,0.0,100.0
8178,66985,94,20151223,routine,4,,
8179,66985,78,20160701,routine,2,-16.0,94.0
8180,66985,86,20171003,routine,3,8.0,78.0
8181,66988,88,20150324,routine,3,,
8182,66988,86,20160429,routine,3,-2.0,88.0
8183,66990,86,20160601,routine,3,,
8184,66990,92,20170721,routine,4,6.0,86.0
8185,66992,86,20161005,routine,3,,
8186,66999,87,20160607,routine,3,,
8187,66999,84,20180103,routine,2,-3.0,87.0
8188,67043,70,20160512,routine,1,,
8189,67043,90,20161202,routine,3,20.0,70.0
8190,67043,78,20170906,routine,2,-12.0,90.0
8191,67049,86,20150427,routine,3,,
8192,67049,90,20170106,routine,3,4.0,86.0
8193,67049,98,20180129,routine,4,8.0,90.0
8194,67063,94,20150708,routine,4,,
8195,67063,90,20161026,routine,3,-4.0,94.0
8196,67063,72,20170705,routine,2,-18.0,90.0
8197,67067,73,20160729,routine,2,,
8198,67075,94,20150727,routine,4,,
8199,67075,87,20160912,routine,3,-7.0,94.0
8200,67075,85,20170831,routine,2,-2.0,87.0
8201,67093,100,20150929,routine,4,,
8202,67093,100,20160404,routine,4,0.0,100.0
8203,67093,96,20160923,routine,4,-4.0,100.0
8204,67093,92,20170228,routine,4,-4.0,96.0
8205,67093,100,20170928,routine,4,8.0,92.0
8206,67123,92,20150723,routine,4,,
8207,67123,94,20160802,routine,4,2.0,92.0
8208,67124,82,20150221,routine,2,,
8209,67124,86,20160528,routine,3,4.0,82.0
8210,67149,93,20151028,routine,4,,
8211,67149,93,20160920,routine,4,0.0,93.0
8212,67149,92,20180125,routine,4,-1.0,93.0
8213,67154,70,20160615,routine,1,,
8214,67154,86,20170110,routine,3,16.0,70.0
8215,67154,87,20171207,routine,3,1.0,86.0
8216,67174,98,20160629,routine,4,,
8217,67174,98,20180208,routine,4,0.0,98.0
8218,67176,100,20160414,routine,4,,
8219,67176,96,20170323,routine,4,-4.0,100.0
8220,67182,100,20151027,routine,4,,
8221,67182,96,20170731,routine,4,-4.0,100.0
8222,67184,94,20150930,routine,4,,
8223,67184,88,20170913,routine,3,-6.0,94.0
8224,67186,98,20150601,routine,4,,
8225,67186,96,20160804,routine,4,-2.0,98.0
8226,67186,94,20171005,routine,4,-2.0,96.0
8227,67187,100,20160413,routine,4,,
8228,67187,96,20161011,routine,4,-4.0,100.0
8229,67187,100,20171012,routine,4,4.0,96.0
8230,67218,92,20150710,routine,4,,
8231,67218,94,20160803,routine,4,2.0,92.0
8232,67235,100,20150318,routine,4,,
8233,67235,94,20170201,routine,4,-6.0,100.0
8234,67237,82,20150424,routine,2,,
8235,67237,88,20160414,routine,3,6.0,82.0
8236,67237,84,20170914,routine,2,-4.0,88.0
8237,67246,87,20150513,routine,3,,
8238,67246,96,20170223,routine,4,9.0,87.0
8239,67250,94,20150513,routine,4,,
8240,67250,98,20170223,routine,4,4.0,94.0
8241,67262,69,20160412,routine,1,,
8242,67262,88,20161005,routine,3,19.0,69.0
8243,67262,84,20170706,routine,2,-4.0,88.0
8244,67276,90,20160430,routine,3,,
8245,67276,94,20180104,routine,4,4.0,90.0
8246,67303,82,20150305,routine,2,,
8247,67303,77,20160527,routine,2,-5.0,82.0
8248,67303,90,20161012,routine,3,13.0,77.0
8249,67303,96,20170313,routine,4,6.0,90.0
8250,67330,68,20150929,routine,1,,
8251,67330,57,20160825,routine,1,-11.0,68.0
8252,67330,88,20180208,routine,3,31.0,57.0
8253,67356,79,20160407,routine,2,,
8254,67357,90,20151007,routine,3,,
8255,67357,86,20170524,routine,3,-4.0,90.0
8256,67357,87,20171019,routine,3,1.0,86.0
8257,67359,90,20160915,routine,3,,
8258,67359,88,20170928,routine,3,-2.0,90.0
8259,67414,100,20161009,routine,4,,
8260,67427,96,20160504,routine,4,,
8261,67427,98,20170919,routine,4,2.0,96.0
8262,67446,79,20170331,routine,2,,
8263,67448,78,20150527,routine,2,,
8264,67448,89,20151222,routine,3,11.0,78.0
8265,67448,80,20170126,routine,2,-9.0,89.0
8266,67448,75,20170620,routine,2,-5.0,80.0
8267,67486,90,20150220,routine,3,,
8268,67486,94,20160202,routine,4,4.0,90.0
8269,67486,92,20180127,routine,4,-2.0,94.0
8270,67489,94,20150402,routine,4,,
8271,67489,96,20160727,routine,4,2.0,94.0
8272,67489,94,20170420,routine,4,-2.0,96.0
8273,67495,93,20150821,routine,4,,
8274,67495,91,20170113,routine,4,-2.0,93.0
8275,67495,96,20171208,routine,4,5.0,91.0
8276,67500,76,20150623,routine,2,,
8277,67500,86,20161117,routine,3,10.0,76.0
8278,67510,94,20160824,routine,4,,
8279,67545,88,20150625,routine,3,,
8280,67545,94,20160502,routine,4,6.0,88.0
8281,67545,94,20170420,routine,4,0.0,94.0
8282,67552,92,20160323,routine,4,,
8283,67552,85,20171004,routine,2,-7.0,92.0
8284,67554,78,20151014,routine,2,,
8285,67554,72,20160902,routine,2,-6.0,78.0
8286,67554,75,20170925,routine,2,3.0,72.0
8287,67558,94,20170201,routine,4,,
8288,67564,82,20150827,routine,2,,
8289,67564,59,20161108,routine,1,-23.0,82.0
8290,67564,67,20170804,routine,1,8.0,59.0
8291,67565,83,20160531,routine,2,,
8292,67565,81,20161212,routine,2,-2.0,83.0
8293,67565,84,20170828,routine,2,3.0,81.0
8294,67567,87,20160516,routine,3,,
8295,67567,94,20170104,routine,4,7.0,87.0
8296,67584,96,20150827,routine,4,,
8297,67584,90,20161103,routine,3,-6.0,96.0
8298,67587,88,20150318,routine,3,,
8299,67587,93,20150914,routine,4,5.0,88.0
8300,67587,90,20170216,routine,3,-3.0,93.0
8301,67602,94,20160520,routine,4,,
8302,67602,96,20161110,routine,4,2.0,94.0
8303,67602,96,20171011,routine,4,0.0,96.0
8304,67606,94,20150318,routine,4,,
8305,67606,96,20160226,routine,4,2.0,94.0
8306,67612,94,20160304,routine,4,,
8307,67612,96,20161103,routine,4,2.0,94.0
8308,67615,88,20160811,routine,3,,
8309,67615,93,20171218,routine,4,5.0,88.0
8310,67617,100,20150915,routine,4,,
8311,67617,100,20160401,routine,4,0.0,100.0
8312,67617,100,20170525,routine,4,0.0,100.0
8313,67676,94,20150518,routine,4,,
8314,67676,90,20160420,routine,3,-4.0,94.0
8315,67676,94,20161031,routine,4,4.0,90.0
8316,67676,87,20171024,routine,3,-7.0,94.0
8317,67690,94,20150618,routine,4,,
8318,67690,98,20160621,routine,4,4.0,94.0
8319,67741,70,20150810,routine,1,,
8320,67741,83,20160420,routine,2,13.0,70.0
8321,67743,83,20150916,routine,2,,
8322,67743,75,20161019,routine,2,-8.0,83.0
8323,67754,100,20151001,routine,4,,
8324,67754,86,20161114,routine,3,-14.0,100.0
8325,67754,96,20180213,routine,4,10.0,86.0
8326,67788,100,20151001,routine,4,,
8327,67788,84,20161205,routine,2,-16.0,100.0
8328,67788,100,20180213,routine,4,16.0,84.0
8329,67809,76,20160609,routine,2,,
8330,67809,89,20180110,routine,3,13.0,76.0
8331,67815,94,20150518,routine,4,,
8332,67815,90,20170825,routine,3,-4.0,94.0
8333,67828,83,20150424,routine,2,,
8334,67828,67,20160531,routine,1,-16.0,83.0
8335,67828,85,20170327,routine,2,18.0,67.0
8336,67828,85,20171206,routine,2,0.0,85.0
8337,67833,88,20170105,routine,3,,
8338,67833,90,20171019,routine,3,2.0,88.0
8339,67840,85,20150324,routine,2,,
8340,67840,81,20151025,routine,2,-4.0,85.0
8341,67840,92,20160304,routine,4,11.0,81.0
8342,67840,87,20160917,routine,3,-5.0,92.0
8343,67840,89,20170517,routine,3,2.0,87.0
8344,67856,94,20150819,routine,4,,
8345,67862,77,20150501,routine,2,,
8346,67862,96,20161011,routine,4,19.0,77.0
8347,67864,98,20150720,routine,4,,
8348,67864,100,20170117,routine,4,2.0,98.0
8349,67869,90,20150908,routine,3,,
8350,67869,94,20160301,routine,4,4.0,90.0
8351,67869,94,20161205,routine,4,0.0,94.0
8352,67869,81,20170901,routine,2,-13.0,94.0
8353,67871,96,20150507,routine,4,,
8354,67871,96,20150922,routine,4,0.0,96.0
8355,67871,96,20160405,routine,4,0.0,96.0
8356,67871,88,20160906,routine,3,-8.0,96.0
8357,67871,96,20171011,routine,4,8.0,88.0
8358,67875,90,20150220,routine,3,,
8359,67875,82,20151016,routine,2,-8.0,90.0
8360,67875,96,20160513,routine,4,14.0,82.0
8361,67875,87,20170519,routine,3,-9.0,96.0
8362,67895,93,20150312,routine,4,,
8363,67895,93,20151204,routine,4,0.0,93.0
8364,67895,93,20170209,routine,4,0.0,93.0
8365,67911,100,20160107,routine,4,,
8366,67911,94,20170203,routine,4,-6.0,100.0
8367,67911,100,20180201,routine,4,6.0,94.0
8368,67917,100,20150410,routine,4,,
8369,67917,100,20160610,routine,4,0.0,100.0
8370,67917,100,20170922,routine,4,0.0,100.0
8371,67920,77,20150908,routine,2,,
8372,67920,89,20160607,routine,3,12.0,77.0
8373,67920,83,20170123,routine,2,-6.0,89.0
8374,67920,86,20171213,routine,3,3.0,83.0
8375,67923,90,20150507,routine,3,,
8376,67923,90,20170126,routine,3,0.0,90.0
8377,67942,100,20150701,routine,4,,
8378,67982,84,20160324,routine,2,,
8379,67982,92,20160930,routine,4,8.0,84.0
8380,67982,87,20171117,routine,3,-5.0,92.0
8381,67985,83,20160628,routine,2,,
8382,67985,87,20171002,routine,3,4.0,83.0
8383,68013,100,20150311,routine,4,,
8384,68013,100,20160324,routine,4,0.0,100.0
8385,68013,100,20170721,routine,4,0.0,100.0
8386,68018,96,20151202,routine,4,,
8387,68018,96,20160610,routine,4,0.0,96.0
8388,68018,100,20161212,routine,4,4.0,96.0
8389,68018,96,20170908,routine,4,-4.0,100.0
8390,68026,80,20150327,routine,2,,
8391,68026,100,20160815,routine,4,20.0,80.0
8392,68026,98,20170803,routine,4,-2.0,100.0
8393,68036,83,20150326,routine,2,,
8394,68036,86,20160815,routine,3,3.0,83.0
8395,68036,92,20170804,routine,4,6.0,86.0
8396,68037,94,20160919,routine,4,,
8397,68042,74,20160224,routine,2,,
8398,68042,75,20171115,routine,2,1.0,74.0
8399,68045,100,20161214,routine,4,,
8400,68058,100,20160505,routine,4,,
8401,68068,94,20150311,routine,4,,
8402,68068,91,20160316,routine,4,-3.0,94.0
8403,68068,94,20170302,routine,4,3.0,91.0
8404,68070,100,20151016,routine,4,,
8405,68070,89,20161102,routine,3,-11.0,100.0
8406,68070,85,20171120,routine,2,-4.0,89.0
8407,68079,92,20150302,routine,4,,
8408,68079,91,20160225,routine,4,-1.0,92.0
8409,68079,92,20170822,routine,4,1.0,91.0
8410,68089,98,20150417,routine,4,,
8411,68089,88,20170803,routine,3,-10.0,98.0
8412,68090,87,20160620,routine,3,,
8413,68091,96,20160602,routine,4,,
8414,68091,90,20171128,routine,3,-6.0,96.0
8415,68104,68,20160428,routine,1,,
8416,68104,94,20160829,routine,4,26.0,68.0
8417,68104,86,20180125,routine,3,-8.0,94.0
8418,68105,90,20150806,routine,3,,
8419,68105,88,20170104,routine,3,-2.0,90.0
8420,68121,96,20171018,routine,4,,
8421,68128,100,20150611,routine,4,,
8422,68128,100,20161027,routine,4,0.0,100.0
8423,68130,81,20150330,routine,2,,
8424,68130,83,20151008,routine,2,2.0,81.0
8425,68130,77,20170110,routine,2,-6.0,83.0
8426,68131,94,20150429,routine,4,,
8427,68131,90,20160606,routine,3,-4.0,94.0
8428,68131,72,20171016,routine,2,-18.0,90.0
8429,68146,100,20160518,routine,4,,
8430,68146,98,20170815,routine,4,-2.0,100.0
8431,68148,90,20160624,routine,3,,
8432,68148,81,20180216,routine,2,-9.0,90.0
8433,68152,92,20161007,routine,4,,
8434,68158,94,20150330,routine,4,,
8435,68158,92,20160823,routine,4,-2.0,94.0
8436,68158,92,20170905,routine,4,0.0,92.0
8437,68159,75,20170913,routine,2,,
8438,68160,67,20151019,routine,1,,
8439,68160,68,20170510,routine,1,1.0,67.0
8440,68173,96,20150504,routine,4,,
8441,68173,94,20160202,routine,4,-2.0,96.0
8442,68173,96,20160715,routine,4,2.0,94.0
8443,68173,96,20170110,routine,4,0.0,96.0
8444,68173,96,20170725,routine,4,0.0,96.0
8445,68173,94,20180108,routine,4,-2.0,96.0
8446,68189,96,20150504,routine,4,,
8447,68189,91,20160210,routine,4,-5.0,96.0
8448,68189,89,20161011,routine,3,-2.0,91.0
8449,68189,92,20171002,routine,4,3.0,89.0
8450,68196,100,20150227,routine,4,,
8451,68196,100,20160330,routine,4,0.0,100.0
8452,68219,100,20150707,routine,4,,
8453,68219,98,20160722,routine,4,-2.0,100.0
8454,68219,94,20170202,routine,4,-4.0,98.0
8455,68219,96,20180212,routine,4,2.0,94.0
8456,68220,92,20160524,routine,4,,
8457,68220,83,20180104,routine,2,-9.0,92.0
8458,68237,98,20150326,routine,4,,
8459,68242,85,20150622,routine,2,,
8460,68242,92,20160725,routine,4,7.0,85.0
8461,68242,88,20180206,routine,3,-4.0,92.0
8462,68247,78,20150604,routine,2,,
8463,68247,90,20170308,routine,3,12.0,78.0
8464,68249,100,20150326,routine,4,,
8465,68249,82,20170323,routine,2,-18.0,100.0
8466,68254,90,20160628,routine,3,,
8467,68257,94,20170914,routine,4,,
8468,68258,98,20160305,routine,4,,
8469,68258,96,20161026,routine,4,-2.0,98.0
8470,68259,90,20151026,routine,3,,
8471,68259,96,20161017,routine,4,6.0,90.0
8472,68260,98,20160518,routine,4,,
8473,68260,98,20170201,routine,4,0.0,98.0
8474,68261,96,20150429,routine,4,,
8475,68261,94,20160518,routine,4,-2.0,96.0
8476,68262,96,20150603,routine,4,,
8477,68262,96,20160713,routine,4,0.0,96.0
8478,68262,100,20170201,routine,4,4.0,96.0
8479,68263,100,20150603,routine,4,,
8480,68263,100,20160518,routine,4,0.0,100.0
8481,68269,94,20160426,routine,4,,
8482,68269,98,20161024,routine,4,4.0,94.0
8483,68269,86,20170907,routine,3,-12.0,98.0
8484,68278,79,20160310,routine,2,,
8485,68278,86,20161212,routine,3,7.0,79.0
8486,68278,87,20180131,routine,3,1.0,86.0
8487,68283,100,20150512,routine,4,,
8488,68283,100,20160606,routine,4,0.0,100.0
8489,68283,98,20161209,routine,4,-2.0,100.0
8490,68283,100,20171025,routine,4,2.0,98.0
8491,68289,94,20160204,routine,4,,
8492,68289,100,20170209,routine,4,6.0,94.0
8493,68294,96,20160527,routine,4,,
8494,68294,98,20161114,routine,4,2.0,96.0
8495,68294,87,20171128,routine,3,-11.0,98.0
8496,68295,96,20150924,routine,4,,
8497,68295,96,20160928,routine,4,0.0,96.0
8498,68295,94,20171218,routine,4,-2.0,96.0
8499,68298,100,20150630,routine,4,,
8500,68298,92,20160630,routine,4,-8.0,100.0
8501,68298,94,20170504,routine,4,2.0,92.0
8502,68320,72,20170120,routine,2,,
8503,68321,77,20160407,routine,2,,
8504,68321,84,20171108,routine,2,7.0,77.0
8505,68331,88,20160608,routine,3,,
8506,68331,88,20171103,routine,3,0.0,88.0
8507,68345,100,20160318,routine,4,,
8508,68345,96,20170912,routine,4,-4.0,100.0
8509,68351,81,20160708,routine,2,,
8510,68351,86,20171016,routine,3,5.0,81.0
8511,68352,90,20160107,routine,3,,
8512,68352,92,20161114,routine,4,2.0,90.0
8513,68353,96,20161003,routine,4,,
8514,68356,100,20150424,routine,4,,
8515,68356,100,20160829,routine,4,0.0,100.0
8516,68356,100,20171206,routine,4,0.0,100.0
8517,68360,82,20160405,routine,2,,
8518,68360,90,20170301,routine,3,8.0,82.0
8519,68362,96,20150313,routine,4,,
8520,68362,100,20160301,routine,4,4.0,96.0
8521,68365,92,20170110,routine,4,,
8522,68365,94,20180202,routine,4,2.0,92.0
8523,68366,77,20170109,routine,2,,
8524,68366,87,20171128,routine,3,10.0,77.0
8525,68390,83,20150303,routine,2,,
8526,68390,82,20160829,routine,2,-1.0,83.0
8527,68390,79,20170918,routine,2,-3.0,82.0
8528,68394,90,20150828,routine,3,,
8529,68394,90,20170123,routine,3,0.0,90.0
8530,68400,82,20150423,routine,2,,
8531,68401,100,20150302,routine,4,,
8532,68401,92,20160426,routine,4,-8.0,100.0
8533,68401,72,20170131,routine,2,-20.0,92.0
8534,68403,74,20160128,routine,2,,
8535,68403,71,20170524,routine,2,-3.0,74.0
8536,68407,89,20150520,routine,3,,
8537,68407,94,20170112,routine,4,5.0,89.0
8538,68407,92,20171106,routine,4,-2.0,94.0
8539,68412,79,20151026,routine,2,,
8540,68412,94,20160830,routine,4,15.0,79.0
8541,68412,74,20180216,routine,2,-20.0,94.0
8542,68421,92,20160616,routine,4,,
8543,68421,96,20161221,routine,4,4.0,92.0
8544,68421,92,20171003,routine,4,-4.0,96.0
8545,68422,94,20160616,routine,4,,
8546,68422,96,20161221,routine,4,2.0,94.0
8547,68422,96,20171003,routine,4,0.0,96.0
8548,68428,90,20150805,routine,3,,
8549,68428,84,20160427,routine,2,-6.0,90.0
8550,68428,94,20161013,routine,4,10.0,84.0
8551,68428,90,20171019,routine,3,-4.0,94.0
8552,68430,92,20160517,routine,4,,
8553,68430,92,20161108,routine,4,0.0,92.0
8554,68430,96,20180104,routine,4,4.0,92.0
8555,68431,91,20150227,routine,4,,
8556,68431,90,20160920,routine,3,-1.0,91.0
8557,68442,78,20160804,routine,2,,
8558,68442,78,20171012,routine,2,0.0,78.0
8559,68451,76,20160427,routine,2,,
8560,68451,84,20160909,routine,2,8.0,76.0
8561,68454,77,20160223,routine,2,,
8562,68467,98,20160603,routine,4,,
8563,68467,94,20170104,routine,4,-4.0,98.0
8564,68469,89,20170213,routine,3,,
8565,68483,94,20160210,routine,4,,
8566,68483,85,20160816,routine,2,-9.0,94.0
8567,68483,87,20170329,routine,3,2.0,85.0
8568,68483,86,20171005,routine,3,-1.0,87.0
8569,68493,92,20151109,routine,4,,
8570,68493,81,20161017,routine,2,-11.0,92.0
8571,68493,85,20180212,routine,2,4.0,81.0
8572,68500,98,20151017,routine,4,,
8573,68500,96,20160507,routine,4,-2.0,98.0
8574,68500,87,20160730,routine,3,-9.0,96.0
8575,68500,98,20180127,routine,4,11.0,87.0
8576,68503,92,20160405,routine,4,,
8577,68504,96,20150612,routine,4,,
8578,68504,98,20161107,routine,4,2.0,96.0
8579,68504,94,20171122,routine,4,-4.0,98.0
8580,68508,90,20150902,routine,3,,
8581,68508,84,20161004,routine,2,-6.0,90.0
8582,68508,85,20170505,routine,2,1.0,84.0
8583,68511,96,20160112,routine,4,,
8584,68511,98,20161021,routine,4,2.0,96.0
8585,68540,90,20160617,routine,3,,
8586,68540,94,20161121,routine,4,4.0,90.0
8587,68540,94,20171011,routine,4,0.0,94.0
8588,68544,81,20160509,routine,2,,
8589,68544,84,20161101,routine,2,3.0,81.0
8590,68560,64,20150817,routine,1,,
8591,68560,90,20160912,routine,3,26.0,64.0
8592,68591,100,20150526,routine,4,,
8593,68591,100,20160818,routine,4,0.0,100.0
8594,68591,100,20180103,routine,4,0.0,100.0
8595,68600,92,20151119,routine,4,,
8596,68600,82,20160810,routine,2,-10.0,92.0
8597,68602,96,20150310,routine,4,,
8598,68602,100,20170830,routine,4,4.0,96.0
8599,68608,88,20160517,routine,3,,
8600,68608,90,20161101,routine,3,2.0,88.0
8601,68615,73,20170316,routine,2,,
8602,68615,76,20180122,routine,2,3.0,73.0
8603,68616,100,20151204,routine,4,,
8604,68618,92,20150220,routine,4,,
8605,68618,74,20160406,routine,2,-18.0,92.0
8606,68618,94,20170309,routine,4,20.0,74.0
8607,68618,90,20171128,routine,3,-4.0,94.0
8608,68629,92,20160606,routine,4,,
8609,68629,90,20180126,routine,3,-2.0,92.0
8610,68644,94,20151006,routine,4,,
8611,68644,96,20160603,routine,4,2.0,94.0
8612,68644,83,20180110,routine,2,-13.0,96.0
8613,68649,73,20161015,routine,2,,
8614,68649,87,20170422,routine,3,14.0,73.0
8615,68672,64,20150407,routine,1,,
8616,68672,82,20170214,routine,2,18.0,64.0
8617,68672,80,20171128,routine,2,-2.0,82.0
8618,68674,96,20150511,routine,4,,
8619,68674,96,20160314,routine,4,0.0,96.0
8620,68674,98,20170310,routine,4,2.0,96.0
8621,68692,89,20150626,routine,3,,
8622,68692,96,20151230,routine,4,7.0,89.0
8623,68692,92,20160428,routine,4,-4.0,96.0
8624,68692,94,20161017,routine,4,2.0,92.0
8625,68692,98,20170425,routine,4,4.0,94.0
8626,68692,96,20170920,routine,4,-2.0,98.0
8627,68696,94,20150402,routine,4,,
8628,68696,83,20160614,routine,2,-11.0,94.0
8629,68696,79,20170810,routine,2,-4.0,83.0
8630,68699,88,20160317,routine,3,,
8631,68699,98,20161026,routine,4,10.0,88.0
8632,68701,80,20160224,routine,2,,
8633,68701,96,20161013,routine,4,16.0,80.0
8634,68701,88,20170807,routine,3,-8.0,96.0
8635,68713,100,20150610,routine,4,,
8636,68713,100,20170123,routine,4,0.0,100.0
8637,68714,100,20150610,routine,4,,
8638,68714,98,20170123,routine,4,-2.0,100.0
8639,68716,100,20150818,routine,4,,
8640,68716,100,20160819,routine,4,0.0,100.0
8641,68739,100,20150324,routine,4,,
8642,68739,100,20160310,routine,4,0.0,100.0
8643,68739,93,20170926,routine,4,-7.0,100.0
8644,68753,90,20150603,routine,3,,
8645,68753,74,20171012,routine,2,-16.0,90.0
8646,68761,90,20170119,routine,3,,
8647,68761,90,20170127,routine,3,0.0,90.0
8648,68763,80,20160304,routine,2,,
8649,68763,86,20160712,routine,3,6.0,80.0
8650,68763,88,20171211,routine,3,2.0,86.0
8651,68764,100,20160502,routine,4,,
8652,68764,80,20170410,routine,2,-20.0,100.0
8653,68764,100,20171107,routine,4,20.0,80.0
8654,68766,100,20151130,routine,4,,
8655,68766,98,20170109,routine,4,-2.0,100.0
8656,68766,96,20180110,routine,4,-2.0,98.0
8657,68768,88,20160607,routine,3,,
8658,68768,74,20170809,routine,2,-14.0,88.0
8659,68773,90,20160823,routine,3,,
